0,1,key1,key2,key3,key4,cos1,cos2,cos3,cos4,diff1,diff2,diff3,diff4,shots,locations,cat1,cat2,cat3,cat4
1263322085,"{1263322079: 0.624007523059845, 216108530: 0.5615823268890381, 216108605: 0.5597060322761536, 1844194106: 0.534929096698761, 1263320693: 0.5215914249420166, 216105776: 0.5125291347503662, 216570866: 0.4865087866783142, 216581339: 0.48370787501335144}",1263322079,216108530,216108605,1844194106,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[outdoors],[outdoors],[outdoors],[outdoors]
1572527696,"{217371155: 0.26985496282577515, 1661486624: 0.2627299726009369, 1590317675: 0.2501314580440521, 1590359903: 0.2484164983034134, 1766922816: 0.2474072128534317, 217374353: 0.24159248173236847, 1747434312: 0.24150757491588593, 217367375: 0.24106328189373016}",217371155,1661486624,1590317675,1590359903,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Zalophus californianus Sea of Cortez Los Islotes Baja California Sur Mexico', 'Los Islotes Sea Cave in the Sea of Cortez Los Islotes Baja California Sur Mexico', 'Zalophus californianus Sea of Cortez Los Islotes Baja California Sur Mexico', 'Los Islotes Baja California Sur Mexico', 'El Chepe State of Chihuahua Mexico', 'Los Islotes Baja California Sur Mexico']",[outdoors],[misc],[misc],[outdoors]
1586727047,"{1874803628: 0.3513845205307007, 1846749353: 0.32922399044036865, 1874803661: 0.3252069056034088, 1816212906: 0.3159674406051636, 1874803700: 0.31197303533554077, 1866109439: 0.30929601192474365, 1852646636: 0.30814632773399353, 1586727029: 0.30582454800605774}",1874803628,1846749353,1874803661,1816212906,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Portrait Of '],[],[electronics],[medical],[electronics],[office]
1590216746,"{1839588644: 0.27352893352508545, 1725907856: 0.2664696276187897, 1839589178: 0.2626186013221741, 1807085765: 0.2614009380340576, 1868723465: 0.2548653483390808, 1865986958: 0.25312986969947815, 1590319631: 0.24956859648227692, 1844731871: 0.2481582760810852}",1839588644,1725907856,1839589178,1807085765,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Close up of', 'Low angle view of']",[],[outdoors],[misc],[outdoors],[outdoors]
1586691629,"{1586691593: 0.38686293363571167, 1859144516: 0.37656182050704956, 1711228529: 0.3670037090778351, 1590225530: 0.34927356243133545, 1297775348: 0.34039542078971863, 1862063159: 0.3354341387748718, 1590316556: 0.32234859466552734, 1711214267: 0.32111209630966187}",1586691593,1859144516,1711228529,1590225530,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[misc],[outdoors],[outdoors],[outdoors]
1578921164,"{1587983375: 0.355691134929657, 1590060062: 0.34428441524505615, 1578217439: 0.3338496685028076, 1578939155: 0.3311622142791748, 1590024140: 0.3301452398300171, 1590061796: 0.324800044298172, 1578932834: 0.3207346200942993, 1588026224: 0.3205527067184448}",1587983375,1590060062,1578217439,1578939155,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Close up', 'A portrait of', 'A portrait of']",[],[stocky_setting],[indoors],[indoors],[misc]
1766923860,"{1766923872: 0.26064053177833557, 1587843944: 0.25374433398246765, 1590317759: 0.25333118438720703, 1587990191: 0.24955695867538452, 1587865385: 0.24516500532627106, 1587839045: 0.2414810061454773, 1868718335: 0.24103160202503204, 1587990092: 0.24048228561878204}",1766923872,1587843944,1590317759,1587990191,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[indoors],[office],[indoors],[outdoors]
1872076997,"{1865986829: 0.25609925389289856, 1852922645: 0.25302204489707947, 1857288830: 0.24604791402816772, 1878688604: 0.23863734304904938, 1670339441: 0.23129969835281372, 1852959839: 0.23129528760910034, 1869314603: 0.22534485161304474, 1878688580: 0.2244493067264557}",1865986829,1852922645,1857288830,1878688604,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['front view portrait'],[],[misc],[misc],[misc],[misc]
1571686685,"{1570230914: 0.3799021542072296, 1571686673: 0.3701348304748535, 1571337437: 0.36170724034309387, 1572528581: 0.35496145486831665, 1571338163: 0.352569043636322, 1570559144: 0.3392258286476135, 1570559126: 0.3366376459598541, 1570308302: 0.333744078874588}",1570230914,1571686673,1571337437,1572528581,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],[],"['Baltic Sea Spa Binz Ruegen Mecklenburg Vorpommern Germany', 'Ruegen Mecklenburg Western Pommerania Germany', 'Ruegen Mecklenburg Western Pommerania Germany', 'Ruegen Mecklenburg Western Pommerania Germany', 'Coast of Ruegen Mecklenburg Western Pommerania Germany', 'Ruegen Mecklenburg Western Pommerania Germany']",[outdoors],[outdoors],[outdoors],[outdoors]
216348149,"{1844194190: 0.5766571760177612, 216362525: 0.5678561925888062, 216350816: 0.5550446510314941, 216350201: 0.5277437567710876, 1844194400: 0.525197446346283, 216351173: 0.5250492095947266, 1297781663: 0.5248446464538574, 1844194409: 0.5145086050033569}",1844194190,216362525,216350816,216350201,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv1],[diffHint lv1],[diffHint lv2],[diffHint lv2],['Close up of'],[],[outdoors],[outdoors],[outdoors],[outdoors]
1868709590,"{1586685833: 0.3470766544342041, 1588001735: 0.34121084213256836, 1586735456: 0.3258116543292999, 1588001747: 0.3181135356426239, 1587990881: 0.3145235776901245, 1866123341: 0.30472442507743835, 1852646654: 0.2967764437198639, 1843605629: 0.29648229479789734}",1586685833,1588001735,1586735456,1588001747,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['A vertical view of', 'A vertical view of', 'A vertical Close up of', 'A vertical Close up of']",[],[electronics],[medical],[office],[medical]
1586735513,"{1586735534: 0.6588757038116455, 1586735573: 0.3515147566795349, 1586690792: 0.32076433300971985, 1840563473: 0.31174394488334656, 1862083241: 0.30755525827407837, 1840559663: 0.3039522171020508, 1873398569: 0.2926875352859497, 1859178500: 0.29098641872406006}",1586735534,1586735573,1586690792,1840563473,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv1],['Portrait Of '],[],[office],[office],[misc],[electronics]
1587999299,"{1710181361: 0.28554609417915344, 1578921359: 0.2683921158313751, 1587114347: 0.2619182765483856, 1587855641: 0.2597866356372833, 1852924244: 0.2575038969516754, 1590341258: 0.2572641968727112, 1590067799: 0.2565464973449707, 1578933041: 0.2563060224056244}",1710181361,1578921359,1587114347,1587855641,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[outdoors],[misc],[misc],[misc]
1865894900,"{1663818017: 0.2899148166179657, 1297787516: 0.2875344157218933, 1297781444: 0.28605175018310547, 1766923872: 0.2845182716846466, 1663818551: 0.27750685811042786, 1297787474: 0.27606430649757385, 1816211379: 0.27401748299598694, 1277234600: 0.2699296772480011}",1663818017,1297787516,1297781444,1766923872,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Horizontal shot of'],[],[indoors],[electronics],[indoors],[indoors]
1588015193,"{1588015208: 0.5119845867156982, 1588002614: 0.4043150544166565, 1588012403: 0.36984503269195557, 1572459989: 0.3643343150615692, 1578935381: 0.35721778869628906, 1578932960: 0.35514572262763977, 1868703242: 0.3484131395816803, 1862115431: 0.3406943678855896}",1588015208,1588002614,1588012403,1572459989,[cosHint lv4],[cosHint lv4],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv2],[diffHint lv1],"['Overhead view of', 'Detail of']",[],[electronics],[office],[office],[office]
1587121178,"{1710181358: 0.2959977090358734, 1766920407: 0.27775222063064575, 1864631039: 0.2665393054485321, 1722078383: 0.2618401050567627, 1670343479: 0.25920581817626953, 1578927203: 0.25537341833114624, 1590315683: 0.2534848749637604, 1587048542: 0.2531175911426544}",1710181358,1766920407,1864631039,1722078383,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[outdoors],[electronics],[indoors],[indoors]
1297775138,"{1862115425: 0.4770853817462921, 1868703350: 0.376491516828537, 1873425311: 0.3739461600780487, 1277235527: 0.36987337470054626, 1588027652: 0.3639443516731262, 1862121443: 0.35053378343582153, 1868703176: 0.3496224284172058, 1868703281: 0.3435641825199127}",1862115425,1868703350,1873425311,1277235527,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Detail of', 'Funny studio of']",[],[indoors],[indoors],[indoors],[electronics]
1571658905,"{1851485399: 0.3228093385696411, 1587982586: 0.30448877811431885, 1588002842: 0.3007286787033081, 1576738535: 0.3003717362880707, 1576779983: 0.2991161346435547, 1572535175: 0.2943730354309082, 1578942671: 0.29329240322113037, 1588027580: 0.2915627956390381}",1851485399,1587982586,1588002842,1576738535,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[outdoors],[misc],[misc],[misc]
1590070469,"{1277237108: 0.36860865354537964, 1852936706: 0.3516368865966797, 1588015193: 0.3245703876018524, 1588002614: 0.31627288460731506, 1578935381: 0.3097769618034363, 1711190648: 0.3062763810157776, 1578927281: 0.3058641254901886, 1578933023: 0.30387577414512634}",1277237108,1852936706,1588015193,1588002614,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Cropped portrait of', 'Portrait of']",[],[office],[office],[electronics],[office]
1873340927,"{1570357133: 0.26263195276260376, 1590178571: 0.23846152424812317, 1570573415: 0.23211787641048431, 1859144624: 0.22772355377674103, 1567888433: 0.2257813960313797, 1297799915: 0.2254316210746765, 1590179291: 0.22341708838939667, 1590179438: 0.22262419760227203}",1570357133,1590178571,1570573415,1859144624,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Wide shot of'],[],[outdoors],[outdoors],[outdoors],[outdoors]
1590319592,"{1570572272: 0.3476371169090271, 1590359279: 0.3179236650466919, 1570572254: 0.3057412803173065, 1587835073: 0.29231151938438416, 1587833111: 0.28699085116386414, 1571356397: 0.28603944182395935, 1570568129: 0.28264763951301575, 1587825011: 0.28237274289131165}",1570572272,1590359279,1570572254,1587835073,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Aerial view of'],['Autobahn near Munich Germany'],[outdoors],[outdoors],[outdoors],[outdoors]
1590358559,"{1766922825: 0.3709504008293152, 1766922816: 0.31311047077178955, 1590359192: 0.30637162923812866, 1590359207: 0.3050626516342163, 1766921538: 0.2877025306224823, 1590316793: 0.2775426208972931, 1585871555: 0.2610190808773041, 1766923878: 0.2598956227302551}",1766922825,1766922816,1590359192,1590359207,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv2],[diffHint lv2],[],"['Mount Teide Teide National Park Tenerife Canary Islands Spain', 'Mount Teide Teide National Park Tenerife Canary Islands Spain']",[outdoors],[outdoors],[outdoors],[outdoors]
1587856106,"{1587857291: 0.3471296727657318, 1766923893: 0.288836807012558, 1587857354: 0.28761541843414307, 1587056594: 0.28350043296813965, 1710363722: 0.2782055735588074, 1578921359: 0.27643677592277527, 1571544905: 0.2740599513053894, 1587119117: 0.27361077070236206}",1587857291,1766923893,1587857354,1587056594,[cosHint lv3],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv2],[diffHint lv1],"['Low angle view of', 'Close up of', 'Close up of', 'Close up of']",['Presidential Residence Port of Spain Trinidad'],[misc],[misc],[misc],[office]
1297794659,"{1588025624: 0.36373797059059143, 1862121581: 0.3620329797267914, 1862121440: 0.3606671690940857, 1586736530: 0.3595865070819855, 1587139106: 0.3565591275691986, 1862121551: 0.355745404958725, 1590061580: 0.35372352600097656, 1277234552: 0.3437804877758026}",1588025624,1862121581,1862121440,1586736530,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['cutout of', 'cutout of', 'cutout of']",[],[indoors],[indoors],[indoors],[office]
1587142634,"{1586666129: 0.28135257959365845, 1587651290: 0.2810889482498169, 1587145154: 0.24212539196014404, 1587851459: 0.24167774617671967, 1587145139: 0.23876135051250458, 1587811034: 0.2379356324672699, 1586666123: 0.23736625909805298, 217375592: 0.23589381575584412}",1586666129,1587651290,1587145154,1587851459,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv2],[diffHint lv1],"['Close up of', 'Detail view of', 'View of', 'Detail view of']","['Duiker Island near Haut Bay Cape Peninsula Western Cape South Africa', 'in autumn near River Wuerm Starnberg Upper Bavaria Germany']",[misc],[misc],[indoors],[indoors]
1844731841,"{1840560557: 0.42694929242134094, 1844731592: 0.3559150695800781, 1866109235: 0.3507700562477112, 1844731889: 0.3378210663795471, 1844731844: 0.32295727729797363, 1866109307: 0.3188159763813019, 1840560482: 0.31626951694488525, 1866104699: 0.3136109709739685}",1840560557,1844731592,1866109235,1844731889,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv3],"['Medium shot of', 'Medium shot of', 'Portrait shot of', 'Vertical shot of']",[],[outdoors],[outdoors],[animals],[outdoors]
1807085645,"{1590224792: 0.24219276010990143, 1839589145: 0.2244139313697815, 1578226802: 0.22229404747486115, 1716620837: 0.22022852301597595, 1587139100: 0.22004421055316925, 1839588581: 0.21999000012874603, 1590061676: 0.2199210822582245, 1864651058: 0.21868866682052612}",1590224792,1839589145,1578226802,1716620837,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['side view portrait', 'side view close up of', 'Close up of ']","['Coronado Bay Bridge San Diego California USA ', 'Bay Bridge in background USA California San Diego ', 'Spain Barcelona']",[outdoors],[outdoors],[electronics],[outdoors]
1277260994,"{1869314783: 0.26705336570739746, 1725713093: 0.25750529766082764, 1578207224: 0.24953612685203552, 1865993597: 0.2476540207862854, 1852959470: 0.24619042873382568, 1571664809: 0.2410680502653122, 1855882814: 0.23916903138160706, 1578207233: 0.238975390791893}",1869314783,1725713093,1578207224,1865993597,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Portrait of'],[],[outdoors],[outdoors],[misc],[misc]
1581297476,"{1586682335: 0.4377562403678894, 1297797335: 0.4267047345638275, 1586682350: 0.408649742603302, 1586682404: 0.4076230227947235, 1586681435: 0.3903738558292389, 1586682257: 0.37527191638946533, 1586681459: 0.35892707109451294, 1586681534: 0.3527315855026245}",1586682335,1297797335,1586682350,1586682404,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['cutout of'],[],[office],[office],[office],[office]
1587149030,"{1587654119: 0.2668372094631195, 1590149657: 0.25884369015693665, 1590046034: 0.24167799949645996, 1590206171: 0.23950524628162384, 1587149084: 0.23949548602104187, 1585850384: 0.23479487001895905, 1590149663: 0.23343852162361145, 1587032360: 0.22989989817142487}",1587654119,1590149657,1590046034,1590206171,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['High angle view of', 'Close up of', 'Detail view of', 'View of']",[],[misc],[outdoors],[misc],[misc]
1844196365,"{1844196359: 0.3820953965187073, 1844196362: 0.33363357186317444, 1844196317: 0.3091355860233307, 1844196338: 0.2931061089038849, 1844196344: 0.257186621427536, 1844196815: 0.244109645485878, 1844196368: 0.24250288307666779, 1844194469: 0.23622028529644012}",1844196359,1844196362,1844196317,1844196338,[cosHint lv3],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv3],[diffHint lv3],[diffHint lv3],[diffHint lv3],"['Horizontal shot of', 'Tight shot of', 'Horizontal shot of', 'Close up shot of']",[],[food],[food],[food],[food]
1859178449,"{1859178434: 0.46262139081954956, 1859178506: 0.3475644290447235, 1859178500: 0.3153093755245209, 1859178629: 0.3031277656555176, 1586735534: 0.29635968804359436, 1859176805: 0.29445260763168335, 1859178383: 0.2938768267631531, 1859181224: 0.2872317135334015}",1859178434,1859178506,1859178500,1859178629,[cosHint lv4],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv3],[diffHint lv3],[diffHint lv3],[diffHint lv2],"['Vertical wide shot of', 'Low angle wide shot of', 'Vertical shot of']",[],[office],[office],[office],[office]
1816211334,"{1297725746: 0.2669716775417328, 1587990152: 0.24066375195980072, 1588014647: 0.24017088115215302, 1859347427: 0.23403048515319824, 1587137267: 0.23205521702766418, 1816211349: 0.23089897632598877, 1872076820: 0.22941263020038605, 1844727578: 0.22930817306041718}",1297725746,1587990152,1588014647,1859347427,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Portrait shot of', 'Horizontal shot of', 'selective focus on ']",[],[office],[indoors],[indoors],[misc]
1578935339,"{1709219594: 0.5080220699310303, 1590024188: 0.4312310814857483, 1572535112: 0.406913697719574, 1590044066: 0.40414440631866455, 1578212948: 0.3910466432571411, 1578212888: 0.3686225414276123, 1588012919: 0.3657335042953491, 1578921266: 0.3628941774368286}",1709219594,1590024188,1572535112,1590044066,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[indoors],[indoors],[stocky_setting],[indoors]
1304265932,"{1670341253: 0.4133208692073822, 1709253587: 0.28959351778030396, 1571615264: 0.28220078349113464, 1587136481: 0.2815352976322174, 1711058384: 0.2790830135345459, 1304265980: 0.2669311463832855, 1590060056: 0.255918949842453, 1710448877: 0.25287744402885437}",1670341253,1709253587,1571615264,1587136481,[cosHint lv4],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[outdoors],[misc],[outdoors],[outdoors]
1297789943,"{1297790066: 0.3036615252494812, 1297790072: 0.2716299891471863, 1586724557: 0.26760047674179077, 1586724593: 0.2660445272922516, 1297732829: 0.2620774507522583, 1817410962: 0.2589063048362732, 1304264366: 0.2544078826904297, 1844766083: 0.2517339587211609}",1297790066,1297790072,1586724557,1586724593,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv2],[diffHint lv2],[diffHint lv1],[diffHint lv1],"['Portrait of', 'Detail of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1766920338,"{1817410446: 0.27097365260124207, 1578942890: 0.25687074661254883, 1590220535: 0.25042468309402466, 1663817615: 0.24806952476501465, 1590338972: 0.24462588131427765, 1572524393: 0.23966696858406067, 1590362681: 0.23881524801254272, 1571668373: 0.23576344549655914}",1817410446,1578942890,1590220535,1663817615,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Portrait of'],[],[outdoors],[misc],[indoors],[indoors]
1844724128,"{1844724134: 0.5456647276878357, 1581301721: 0.3899313807487488, 1844724179: 0.3812847137451172, 1844724245: 0.3571389317512512, 1844724194: 0.3569439649581909, 1844723918: 0.3511504530906677, 1840559624: 0.35017478466033936, 1840648001: 0.3438309133052826}",1844724134,1581301721,1844724179,1844724245,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv3],[diffHint lv2],"['Vertical wide shot of', 'Low angle shot of', 'Medium shot of', 'Medium wide shot of']",[],[office],[office],[office],[office]
1590363470,"{1590363473: 0.3569910228252411, 1576777148: 0.3005799651145935, 1576745309: 0.2964768409729004, 1277231360: 0.2843914031982422, 1277231348: 0.28403526544570923, 1576741970: 0.2759435176849365, 1588025555: 0.27035075426101685, 1839586298: 0.26805970072746277}",1590363473,1576777148,1576745309,1277231360,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Close up of'],"['Mahe Seychelles', 'Anse A La Mouche Mahe Seychelles', 'Mahe Seychelles', 'Port Launay Marine National Park Mahe Seychelles']",[outdoors],[outdoors],[outdoors],[outdoors]
1572390290,"{1571338151: 0.30560487508773804, 216584528: 0.2920355796813965, 1590363905: 0.29148903489112854, 1571686589: 0.2880711257457733, 1567889321: 0.2836095988750458, 1590317528: 0.2830106317996979, 1570230875: 0.2805885076522827, 1590350873: 0.27929359674453735}",1571338151,216584528,1590363905,1571686589,[cosHint lv2],[cosHint lv2],[cosHint lv2],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],"['Seefeld Bavaria Germany', 'Hellabrunn Zoo Munich Bavaria Germany', 'Maypole Etterschlag Woerthsee Bavaria Germany', 'Seefeld Bavaria Germany', 'Northern Black Forest Bad Herrenalb Baden Wuerttemberg Germany', 'Monte Bre Lugano Ticino Switzerland']",[outdoors],[outdoors],[outdoors],[outdoors]
1859339570,"{1859339603: 0.3910987377166748, 1859339567: 0.36933988332748413, 1587990881: 0.3299354314804077, 1297781495: 0.32297787070274353, 1859339825: 0.3180978000164032, 1859339717: 0.3179756700992584, 1586693717: 0.31712016463279724, 1859339783: 0.3136269450187683}",1859339603,1859339567,1587990881,1297781495,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv1],"['A Close up shot of', 'A Close up shot of', 'A top angle portrait shot of', 'A portrait shot of']",[],[indoors],[indoors],[indoors],[indoors]
1590076868,"{1578212957: 0.4484516680240631, 1587987743: 0.44783517718315125, 1588025525: 0.44093960523605347, 1578212882: 0.43514198064804077, 1578208625: 0.42777371406555176, 1578212951: 0.4273316264152527, 1590059978: 0.4265289008617401, 1578935525: 0.4262593686580658}",1578212957,1587987743,1588025525,1578212882,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Portrait of'],[],[misc],[misc],[misc],[misc]
1878869585,"{1297777556: 0.29621148109436035, 1859328479: 0.2917530834674835, 1873296878: 0.28971466422080994, 1873296875: 0.28651368618011475, 1859352167: 0.28180766105651855, 1878695789: 0.27718663215637207, 1873296866: 0.27638617157936096, 1878692699: 0.27479028701782227}",1297777556,1859328479,1873296878,1873296875,[cosHint lv2],[cosHint lv2],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['A front view of', 'A wide angle shot of']",[],[indoors],[misc],[indoors],[indoors]
216581945,"{216578222: 0.7431902885437012, 216587690: 0.5736575126647949, 1586673371: 0.5491957068443298, 1840648535: 0.5485799908638, 216581957: 0.5484962463378906, 216578048: 0.5412063002586365, 1847335562: 0.531202495098114, 1586673356: 0.5046857595443726}",216578222,216587690,1586673371,1840648535,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv2],[diffHint lv2],[diffHint lv1],[diffHint lv1],"['View of', 'View of', 'View of']",['Jarnac and the Charente river West Central France'],[outdoors],[outdoors],[outdoors],[outdoors]
1852925516,"{1766908251: 0.3065379559993744, 1578922346: 0.30577996373176575, 1571668373: 0.30292776226997375, 1571327426: 0.2983897924423218, 1297725863: 0.2941133677959442, 1844731889: 0.2901606857776642, 1576772033: 0.28942325711250305, 1578921332: 0.2834246754646301}",1766908251,1578922346,1571668373,1571327426,[cosHint lv2],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Horizontal profile shot of', 'Portrait shot of', 'Horizontal shot of', 'Elevated vertical view of']",[],[outdoors],[misc],[outdoors],[outdoors]
1869043463,"{1864643660: 0.31080666184425354, 1852959470: 0.27616554498672485, 1852961663: 0.26229920983314514, 1277235731: 0.25555703043937683, 1852961627: 0.2518119513988495, 1852961639: 0.25007981061935425, 1852922723: 0.2467585653066635, 1852959794: 0.2460561990737915}",1864643660,1852959470,1852961663,1277235731,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Profile of', 'Front view portrait of']",['western cape in south Africa'],[outdoors],[outdoors],[outdoors],[outdoors]
1844729081,"{1844727692: 0.3153000771999359, 1844731748: 0.31011444330215454, 1844731772: 0.28689974546432495, 1844727695: 0.2848394215106964, 1844731739: 0.2742767632007599, 1844766194: 0.2695944309234619, 1851488735: 0.26272472739219666, 1766918226: 0.26237067580223083}",1844727692,1844731748,1844731772,1844727695,[cosHint lv2],[cosHint lv2],[cosHint lv1],[cosHint lv1],[diffHint lv2],[diffHint lv2],[diffHint lv2],[diffHint lv2],"['Close up shot of', 'Vertical shot of', 'Vertical shot of', 'Vertical shot of']",[],[outdoors],[office],[outdoors],[outdoors]
1807085666,"{1807085660: 0.41485363245010376, 1277271530: 0.31183627247810364, 1851481436: 0.30780723690986633, 1725907826: 0.2880382537841797, 1878688562: 0.27263468503952026, 1725907856: 0.27154967188835144, 1876239929: 0.270833283662796, 1277231591: 0.268329918384552}",1807085660,1277271530,1851481436,1725907826,[cosHint lv4],[cosHint lv2],[cosHint lv2],[cosHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['side view portrait', 'side view close up of', 'Close up of ']","['Coronado Bay Bridge San Diego California USA ', 'Spain Barcelona']",[outdoors],[outdoors],[misc],[misc]
1590179255,"{1571337443: 0.2788994610309601, 217368329: 0.2695903182029724, 1571353160: 0.2679275870323181, 1571353241: 0.26365551352500916, 1590359933: 0.26234927773475647, 1571353250: 0.25662997364997864, 1572388703: 0.2538303732872009, 217368851: 0.25282546877861023}",1571337443,217368329,1571353160,1571353241,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Exterior view of'],"['North Island New Zealand', 'North Island New Zealand', 'The Mission House Kerikeri North Island New Zealand', 'Maori Canoe Waitangi Bay of Islands North Island New Zealand']",[outdoors],[animals],[misc],[misc]
